file,codechurn
src/main/resources/static/plugins/flot/jquery.flot.navigate.min.js,1
src/main/resources/static/plugins/flot/jquery.flot.pie.js,817
src/main/resources/static/plugins/flot/jquery.flot.pie.min.js,1
src/main/resources/static/plugins/flot/jquery.flot.resize.js,60
src/main/resources/static/plugins/flot/jquery.flot.resize.min.js,1
src/main/resources/static/plugins/flot/jquery.flot.selection.js,360
src/main/resources/static/plugins/flot/jquery.flot.selection.min.js,1
src/main/resources/static/plugins/flot/jquery.flot.stack.js,188
src/main/resources/static/plugins/flot/jquery.flot.stack.min.js,1
src/main/resources/static/plugins/flot/jquery.flot.symbol.js,71
src/main/resources/static/plugins/flot/jquery.flot.symbol.min.js,1
src/main/resources/static/plugins/flot/jquery.flot.threshold.js,142
src/main/resources/static/plugins/flot/jquery.flot.threshold.min.js,1
src/main/resources/static/plugins/flot/jquery.flot.time.js,429
src/main/resources/static/plugins/flot/jquery.flot.time.min.js,1
src/main/resources/static/plugins/fullcalendar/fullcalendar.css,977
src/main/resources/static/plugins/fullcalendar/fullcalendar.js,9732
src/main/resources/static/plugins/fullcalendar/fullcalendar.min.css,5
src/main/resources/static/plugins/fullcalendar/fullcalendar.min.js,8
src/main/resources/static/plugins/fullcalendar/fullcalendar.print.css,202
src/main/resources/static/plugins/iCheck/all.css,61
src/main/resources/static/plugins/iCheck/flat/_all.css,560
src/main/resources/static/plugins/iCheck/flat/aero.css,56
src/main/resources/static/plugins/iCheck/flat/aero.png,0
src/main/resources/static/plugins/iCheck/flat/aero@2x.png,0
src/main/resources/static/plugins/iCheck/flat/blue.css,56
src/main/resources/static/plugins/iCheck/flat/blue.png,0
src/main/resources/static/plugins/iCheck/flat/blue@2x.png,0
src/main/resources/static/plugins/iCheck/flat/flat.css,56
src/main/resources/static/plugins/iCheck/flat/flat.png,0
src/main/resources/static/plugins/iCheck/flat/flat@2x.png,0
src/main/resources/static/plugins/iCheck/flat/green.css,56
src/main/resources/static/plugins/iCheck/flat/green.png,0
src/main/resources/static/plugins/iCheck/flat/green@2x.png,0
src/main/resources/static/plugins/iCheck/flat/grey.css,56
src/main/resources/static/plugins/iCheck/flat/grey.png,0
src/main/resources/static/plugins/iCheck/flat/grey@2x.png,0
src/main/resources/static/plugins/iCheck/flat/orange.css,56
src/main/resources/static/plugins/iCheck/flat/orange.png,0
src/main/resources/static/plugins/iCheck/flat/orange@2x.png,0
src/main/resources/static/plugins/iCheck/flat/pink.css,56
src/main/resources/static/plugins/iCheck/flat/pink.png,0
src/main/resources/static/plugins/iCheck/flat/pink@2x.png,0
src/main/resources/static/plugins/iCheck/flat/purple.css,56
src/main/resources/static/plugins/iCheck/flat/purple.png,0
src/main/resources/static/plugins/iCheck/flat/purple@2x.png,0
src/main/resources/static/plugins/iCheck/flat/red.css,56
src/main/resources/static/plugins/iCheck/flat/red.png,0
src/main/resources/static/plugins/iCheck/flat/red@2x.png,0
src/main/resources/static/plugins/iCheck/flat/yellow.css,56
src/main/resources/static/plugins/iCheck/flat/yellow.png,0
src/main/resources/static/plugins/iCheck/flat/yellow@2x.png,0
src/main/resources/static/plugins/iCheck/futurico/futurico.css,56
src/main/resources/static/plugins/iCheck/futurico/futurico.png,0
src/main/resources/static/plugins/iCheck/futurico/futurico@2x.png,0
src/main/resources/static/plugins/iCheck/icheck.js,478
src/main/resources/static/plugins/iCheck/icheck.min.js,10
src/main/resources/static/plugins/iCheck/line/_all.css,740
src/main/resources/static/plugins/iCheck/line/aero.css,74
src/main/resources/static/plugins/iCheck/line/blue.css,74
src/main/resources/static/plugins/iCheck/line/green.css,74
src/main/resources/static/plugins/iCheck/line/grey.css,74
src/main/resources/static/plugins/iCheck/line/line.css,74
src/main/resources/static/plugins/iCheck/line/line.png,0
src/main/resources/static/plugins/iCheck/line/line@2x.png,0
src/main/resources/static/plugins/iCheck/line/orange.css,74
src/main/resources/static/plugins/iCheck/line/pink.css,74
src/main/resources/static/plugins/iCheck/line/purple.css,74
src/main/resources/static/plugins/iCheck/line/red.css,74
src/main/resources/static/plugins/iCheck/line/yellow.css,74
src/main/resources/static/plugins/iCheck/minimal/_all.css,557
src/main/resources/static/plugins/iCheck/minimal/aero.css,62
src/main/resources/static/plugins/iCheck/minimal/aero.png,0
src/main/resources/static/plugins/iCheck/minimal/aero@2x.png,0
src/main/resources/static/plugins/iCheck/minimal/blue.css,62
src/main/resources/static/plugins/iCheck/minimal/blue.png,0
src/main/resources/static/plugins/iCheck/minimal/blue@2x.png,0
src/main/resources/static/plugins/iCheck/minimal/green.css,62
src/main/resources/static/plugins/iCheck/minimal/green.png,0
src/main/resources/static/plugins/iCheck/minimal/green@2x.png,0
src/main/resources/static/plugins/iCheck/minimal/grey.css,62
src/main/resources/static/plugins/iCheck/minimal/grey.png,0
src/main/resources/static/plugins/iCheck/minimal/grey@2x.png,0
src/main/resources/static/plugins/iCheck/minimal/minimal.css,62
src/main/resources/static/plugins/iCheck/minimal/minimal.png,0
src/main/resources/static/plugins/iCheck/minimal/minimal@2x.png,0
src/main/resources/static/plugins/iCheck/minimal/orange.css,62
src/main/resources/static/plugins/iCheck/minimal/orange.png,0
src/main/resources/static/plugins/iCheck/minimal/orange@2x.png,0
src/main/resources/static/plugins/iCheck/minimal/pink.css,62
src/main/resources/static/plugins/iCheck/minimal/pink.png,0
src/main/resources/static/plugins/iCheck/minimal/pink@2x.png,0
src/main/resources/static/plugins/iCheck/minimal/purple.css,62
src/main/resources/static/plugins/iCheck/minimal/purple.png,0
src/main/resources/static/plugins/iCheck/minimal/purple@2x.png,0
src/main/resources/static/plugins/iCheck/minimal/red.css,62
src/main/resources/static/plugins/iCheck/minimal/red.png,0
src/main/resources/static/plugins/iCheck/minimal/red@2x.png,0
src/main/resources/static/plugins/iCheck/minimal/yellow.css,62
src/main/resources/static/plugins/iCheck/minimal/yellow.png,0
src/main/resources/static/plugins/iCheck/minimal/yellow@2x.png,0
src/main/resources/static/plugins/iCheck/polaris/polaris.css,62
src/main/resources/static/plugins/iCheck/polaris/polaris.png,0
src/main/resources/static/plugins/iCheck/polaris/polaris@2x.png,0
src/main/resources/static/plugins/iCheck/square/_all.css,620
src/main/resources/static/plugins/iCheck/square/aero.css,62
src/main/resources/static/plugins/iCheck/square/aero.png,0
src/main/resources/static/plugins/iCheck/square/aero@2x.png,0
src/main/resources/static/plugins/iCheck/square/blue.css,62
src/main/resources/static/plugins/iCheck/square/blue.png,0
src/main/resources/static/plugins/iCheck/square/blue@2x.png,0
src/main/resources/static/plugins/iCheck/square/green.css,62
src/main/resources/static/plugins/iCheck/square/green.png,0
src/main/resources/static/plugins/iCheck/square/green@2x.png,0
src/main/resources/static/plugins/iCheck/square/grey.css,62
src/main/resources/static/plugins/iCheck/square/grey.png,0
src/main/resources/static/plugins/iCheck/square/grey@2x.png,0
src/main/resources/static/plugins/iCheck/square/orange.css,62
src/main/resources/static/plugins/iCheck/square/orange.png,0
src/main/resources/static/plugins/iCheck/square/orange@2x.png,0
src/main/resources/static/plugins/iCheck/square/pink.css,62
src/main/resources/static/plugins/iCheck/square/pink.png,0
src/main/resources/static/plugins/iCheck/square/pink@2x.png,0
src/main/resources/static/plugins/iCheck/square/purple.css,62
src/main/resources/static/plugins/iCheck/square/purple.png,0
src/main/resources/static/plugins/iCheck/square/purple@2x.png,0
src/main/resources/static/plugins/iCheck/square/red.css,62
src/main/resources/static/plugins/iCheck/square/red.png,0
src/main/resources/static/plugins/iCheck/square/red@2x.png,0
src/main/resources/static/plugins/iCheck/square/square.css,62
src/main/resources/static/plugins/iCheck/square/square.png,0
src/main/resources/static/plugins/iCheck/square/square@2x.png,0
src/main/resources/static/plugins/iCheck/square/yellow.css,62
src/main/resources/static/plugins/iCheck/square/yellow.png,0
src/main/resources/static/plugins/iCheck/square/yellow@2x.png,0
src/main/resources/static/plugins/input-mask/jquery.inputmask.date.extensions.js,488
src/main/resources/static/plugins/input-mask/jquery.inputmask.extensions.js,122
src/main/resources/static/plugins/input-mask/jquery.inputmask.js,1627
src/main/resources/static/plugins/input-mask/jquery.inputmask.numeric.extensions.js,177
src/main/resources/static/plugins/input-mask/jquery.inputmask.phone.extensions.js,50
src/main/resources/static/plugins/input-mask/jquery.inputmask.regex.extensions.js,169
src/main/resources/static/plugins/input-mask/phone-codes/phone-be.json,45
src/main/resources/static/plugins/input-mask/phone-codes/phone-codes.json,294
src/main/resources/static/plugins/input-mask/phone-codes/readme.txt,1
src/main/resources/static/plugins/ionslider/img/sprite-skin-flat.png,0
src/main/resources/static/plugins/ionslider/img/sprite-skin-nice.png,0
src/main/resources/static/plugins/ionslider/ion.rangeSlider.css,149
src/main/resources/static/plugins/ionslider/ion.rangeSlider.min.js,76
src/main/resources/static/plugins/ionslider/ion.rangeSlider.skinFlat.css,106
src/main/resources/static/plugins/ionslider/ion.rangeSlider.skinNice.css,102
src/main/resources/static/plugins/jQuery/jQuery-2.2.0.min.js,4
src/main/resources/static/plugins/jQueryUI/jquery-ui.js,16617
src/main/resources/static/plugins/jQueryUI/jquery-ui.min.js,13
src/main/resources/static/plugins/jvectormap/jquery-jvectormap-1.2.2.css,40
src/main/resources/static/plugins/jvectormap/jquery-jvectormap-1.2.2.min.js,8
src/main/resources/static/plugins/jvectormap/jquery-jvectormap-usa-en.js,1
src/main/resources/static/plugins/jvectormap/jquery-jvectormap-world-mill-en.js,1
src/main/resources/static/plugins/knob/jquery.knob.js,805
src/main/resources/static/plugins/morris/morris.css,2
src/main/resources/static/plugins/morris/morris.js,1892
src/main/resources/static/plugins/morris/morris.min.js,7
src/main/resources/static/plugins/pace/pace.css,85
src/main/resources/static/plugins/pace/pace.js,935
src/main/resources/static/plugins/pace/pace.min.css,1
src/main/resources/static/plugins/pace/pace.min.js,2
src/main/resources/static/plugins/select2/i18n/ar.js,3
src/main/resources/static/plugins/select2/i18n/az.js,3
src/main/resources/static/plugins/select2/i18n/bg.js,3
src/main/resources/static/plugins/select2/i18n/ca.js,3
src/main/resources/static/plugins/select2/i18n/cs.js,3
src/main/resources/static/plugins/select2/i18n/da.js,3
src/main/resources/static/plugins/select2/i18n/de.js,3
src/main/resources/static/plugins/select2/i18n/en.js,3
src/main/resources/static/plugins/select2/i18n/es.js,3
src/main/resources/static/plugins/select2/i18n/et.js,3
src/main/resources/static/plugins/select2/i18n/eu.js,3
src/main/resources/static/plugins/select2/i18n/fa.js,3
src/main/resources/static/plugins/select2/i18n/fi.js,3
src/main/resources/static/plugins/select2/i18n/fr.js,3
src/main/resources/static/plugins/select2/i18n/gl.js,3
src/main/resources/static/plugins/select2/i18n/he.js,3
src/main/resources/static/plugins/select2/i18n/hi.js,3
src/main/resources/static/plugins/select2/i18n/hr.js,3
src/main/resources/static/plugins/select2/i18n/hu.js,3
src/main/resources/static/plugins/select2/i18n/id.js,3
src/main/resources/static/plugins/select2/i18n/is.js,3
src/main/resources/static/plugins/select2/i18n/it.js,3
src/main/resources/static/plugins/select2/i18n/ja.js,3
src/main/resources/static/plugins/select2/i18n/ko.js,3
src/main/resources/static/plugins/select2/i18n/lt.js,3
src/main/resources/static/plugins/select2/i18n/lv.js,3
src/main/resources/static/plugins/select2/i18n/mk.js,3
src/main/resources/static/plugins/select2/i18n/ms.js,3
src/main/resources/static/plugins/select2/i18n/nb.js,3
src/main/resources/static/plugins/select2/i18n/nl.js,3
src/main/resources/static/plugins/select2/i18n/pl.js,3
src/main/resources/static/plugins/select2/i18n/pt-BR.js,3
src/main/resources/static/plugins/select2/i18n/pt.js,3
src/main/resources/static/plugins/select2/i18n/ro.js,3
src/main/resources/static/plugins/select2/i18n/ru.js,3
src/main/resources/static/plugins/select2/i18n/sk.js,3
src/main/resources/static/plugins/select2/i18n/sr-Cyrl.js,3
src/main/resources/static/plugins/select2/i18n/sr.js,3
src/main/resources/static/plugins/select2/i18n/sv.js,3
src/main/resources/static/plugins/select2/i18n/th.js,3
src/main/resources/static/plugins/select2/i18n/tr.js,3
src/main/resources/static/plugins/select2/i18n/uk.js,3
src/main/resources/static/plugins/select2/i18n/vi.js,3
src/main/resources/static/plugins/select2/i18n/zh-CN.js,3
src/main/resources/static/plugins/select2/i18n/zh-TW.js,3
src/main/resources/static/plugins/select2/select2.css,482
src/main/resources/static/plugins/select2/select2.full.js,6281
src/main/resources/static/plugins/select2/select2.full.min.js,3
src/main/resources/static/plugins/select2/select2.js,5570
src/main/resources/static/plugins/select2/select2.min.css,1
src/main/resources/static/plugins/select2/select2.min.js,2
src/main/resources/static/plugins/slimScroll/jquery.slimscroll.js,490
src/main/resources/static/plugins/slimScroll/jquery.slimscroll.min.js,1
src/main/resources/static/plugins/sparkline/jquery.sparkline.js,3054
src/main/resources/static/plugins/sparkline/jquery.sparkline.min.js,5
src/main/resources/static/plugins/timepicker/bootstrap-timepicker.css,121
src/main/resources/static/plugins/timepicker/bootstrap-timepicker.js,903
src/main/resources/static/plugins/timepicker/bootstrap-timepicker.min.css,10
src/main/resources/static/plugins/timepicker/bootstrap-timepicker.min.js,5
src/main/resources/static/plugins/validator.min.js,9
src/main/resources/templates/coupons/list.html,56
src/main/resources/templates/customers/form.html,46
src/main/resources/templates/customers/list.html,56
src/main/resources/templates/layout.html,111
src/test/java/.DS_Store,0
src/test/java/br/ufc/great/sysrepotd/SistemApplicationTests.java,56
